,noc_code,X,occupation,employment,median.income,mean.income,geography,nchar,remote_work
15514,6721,45618,"        6721 Support occupations in accommodation, travel and facilities set-up services",245,21607,25205,Manitoba,4,0
15515,6721,4564,"        6721 Support occupations in accommodation, travel and facilities set-up services",0,0,0,Brantford [1],4,0
15516,6721,45639,"        6721 Support occupations in accommodation, travel and facilities set-up services",55,19819,21646,Saskatoon,4,0
15517,6721,45648,"        6721 Support occupations in accommodation, travel and facilities set-up services",45,21036,22662,Windsor,4,0
15518,6721,45631,"        6721 Support occupations in accommodation, travel and facilities set-up services",10,0,0,Peterborough,4,0
15519,6721,45635,"        6721 Support occupations in accommodation, travel and facilities set-up services",50,8743,16170,Regina,4,0
15520,6721,45624,"        6721 Support occupations in accommodation, travel and facilities set-up services",205,18345,25406,Nova Scotia / Nouvelle-…cosse,4,0
15521,6721,45647,"        6721 Support occupations in accommodation, travel and facilities set-up services",110,23785,26238,Victoria [1],4,0
15522,6721,45613,"        6721 Support occupations in accommodation, travel and facilities set-up services",45,23926,22811,Kelowna,4,0
15523,6721,45623,"        6721 Support occupations in accommodation, travel and facilities set-up services",0,0,0,Northwest Territories / Territoires du Nord-Ouest [1],4,0
15524,6721,456,"        6721 Support occupations in accommodation, travel and facilities set-up services",15,0,0,Abbotsford - Mission,4,0
15525,6721,45641,"        6721 Support occupations in accommodation, travel and facilities set-up services",100,28672,22340,St. Catharines - Niagara,4,0
15526,6721,45617,"        6721 Support occupations in accommodation, travel and facilities set-up services",65,6943,13056,London,4,0
15527,6721,45649,"        6721 Support occupations in accommodation, travel and facilities set-up services",210,22617,26628,Winnipeg,4,0
15528,6721,45625,"        6721 Support occupations in accommodation, travel and facilities set-up services",10,0,0,Nunavut [1],4,0
15529,6721,45619,"        6721 Support occupations in accommodation, travel and facilities set-up services",25,0,0,Moncton,4,0
15530,6721,45629,"        6721 Support occupations in accommodation, travel and facilities set-up services",175,7768,16207,Ottawa - Gatineau (Ontario part / partie de l'Ontario),4,0
15531,6721,4568,"        6721 Support occupations in accommodation, travel and facilities set-up services",165,23229,23169,Edmonton,4,0
15532,6721,4565,"        6721 Support occupations in accommodation, travel and facilities set-up services",1235,25526,30502,British Columbia / Colombie-Britannique [1],4,0
15533,6721,45632,"        6721 Support occupations in accommodation, travel and facilities set-up services",10,0,0,Prince Edward Island / Œle-du-Prince-…douard,4,0
15534,6721,45614,"        6721 Support occupations in accommodation, travel and facilities set-up services",15,0,0,Kingston,4,0
15535,6721,45638,"        6721 Support occupations in accommodation, travel and facilities set-up services",130,8764,17897,Saskatchewan,4,0
15536,6721,45630,"        6721 Support occupations in accommodation, travel and facilities set-up services",60,25940,27582,Ottawa - Gatineau (partie du Québec / Quebec part),4,0
15537,6721,45640,"        6721 Support occupations in accommodation, travel and facilities set-up services",15,0,0,Sherbrooke,4,0
15538,6721,4569,"        6721 Support occupations in accommodation, travel and facilities set-up services",15,0,0,Greater Sudbury / Grand Sudbury,4,0
15539,6721,45637,"        6721 Support occupations in accommodation, travel and facilities set-up services",20,0,0,Saint John,4,0
15540,6721,45644,"        6721 Support occupations in accommodation, travel and facilities set-up services",1290,25491,27665,Toronto,4,0
15541,6721,45616,"        6721 Support occupations in accommodation, travel and facilities set-up services",15,0,0,Lethbridge,4,0
15542,6721,45621,"        6721 Support occupations in accommodation, travel and facilities set-up services",105,15565,16765,New Brunswick / Nouveau-Brunswick,4,0
15543,6721,45612,"        6721 Support occupations in accommodation, travel and facilities set-up services",90,23002,28988,Hamilton,4,0
15544,6721,45626,"        6721 Support occupations in accommodation, travel and facilities set-up services",2270,20932,24325,Ontario [1],4,0
15545,6721,45634,"        6721 Support occupations in accommodation, travel and facilities set-up services",190,22931,23821,Québec,4,0
15546,6721,45620,"        6721 Support occupations in accommodation, travel and facilities set-up services",645,23801,29822,Montréal [1],4,0
15547,6721,45615,"        6721 Support occupations in accommodation, travel and facilities set-up services",70,13815,23412,Kitchener - Cambridge - Waterloo,4,0
15548,6721,45622,"        6721 Support occupations in accommodation, travel and facilities set-up services",80,17386,23738,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,0
15549,6721,45610,"        6721 Support occupations in accommodation, travel and facilities set-up services",25,0,0,Guelph,4,0
15550,6721,4562,"        6721 Support occupations in accommodation, travel and facilities set-up services",10,0,0,Barrie,4,0
15551,6721,45611,"        6721 Support occupations in accommodation, travel and facilities set-up services",120,23069,30669,Halifax,4,0
15552,6721,45642,"        6721 Support occupations in accommodation, travel and facilities set-up services",50,19541,24602,St. John's,4,0
15553,6721,45636,"        6721 Support occupations in accommodation, travel and facilities set-up services",25,0,0,Saguenay,4,0
15554,6721,45650,"        6721 Support occupations in accommodation, travel and facilities set-up services",0,0,0,Yukon [1],4,0
15555,6721,45646,"        6721 Support occupations in accommodation, travel and facilities set-up services",810,26988,32512,Vancouver [1],4,0
15556,6722,4573,"        6722 Operators and attendants in amusement, recreation and sport",130,10552,13007,Belleville,4,0.5
15557,6722,45733,"        6722 Operators and attendants in amusement, recreation and sport",8195,10386,16855,Quebec / QuÈbec [1],4,0.5
15558,6722,45716,"        6722 Operators and attendants in amusement, recreation and sport",125,6873,15952,Lethbridge,4,0.5
15559,6722,45749,"        6722 Operators and attendants in amusement, recreation and sport",710,6825,15478,Winnipeg,4,0.5
15560,6722,45724,"        6722 Operators and attendants in amusement, recreation and sport",980,9440,14808,Nova Scotia / Nouvelle-…cosse,4,0.5
15561,6722,45725,"        6722 Operators and attendants in amusement, recreation and sport",55,11008,17711,Nunavut [1],4,0.5
15562,6722,45750,"        6722 Operators and attendants in amusement, recreation and sport",45,22971,26847,Yukon [1],4,0.5
15563,6722,4574,"        6722 Operators and attendants in amusement, recreation and sport",175,11045,16912,Brantford [1],4,0.5
15564,6722,45727,"        6722 Operators and attendants in amusement, recreation and sport",505,9359,21075,Oshawa,4,0.5
15565,6722,45740,"        6722 Operators and attendants in amusement, recreation and sport",190,12579,20604,Sherbrooke,4,0.5
15566,6722,45720,"        6722 Operators and attendants in amusement, recreation and sport",3630,9920,17346,Montréal [1],4,0.5
15567,6722,45739,"        6722 Operators and attendants in amusement, recreation and sport",340,10303,17550,Saskatoon,4,0.5
15568,6722,45746,"        6722 Operators and attendants in amusement, recreation and sport",2320,8416,16338,Vancouver [1],4,0.5
15569,6722,4576,"        6722 Operators and attendants in amusement, recreation and sport",1830,7186,16119,Calgary,4,0.5
15570,6722,45717,"        6722 Operators and attendants in amusement, recreation and sport",495,7996,14015,London,4,0.5
15571,6722,45721,"        6722 Operators and attendants in amusement, recreation and sport",765,8662,16429,New Brunswick / Nouveau-Brunswick,4,0.5
15572,6722,45747,"        6722 Operators and attendants in amusement, recreation and sport",320,10195,16261,Victoria [1],4,0.5
15573,6722,45731,"        6722 Operators and attendants in amusement, recreation and sport",125,5632,10795,Peterborough,4,0.5
15574,6722,45735,"        6722 Operators and attendants in amusement, recreation and sport",220,9525,18670,Regina,4,0.5
15575,6722,45743,"        6722 Operators and attendants in amusement, recreation and sport",110,7053,14894,Thunder Bay,4,0.5
15576,6722,45728,"        6722 Operators and attendants in amusement, recreation and sport",1345,5985,12075,Ottawa - Gatineau,4,0.5
15577,6722,45741,"        6722 Operators and attendants in amusement, recreation and sport",805,8690,14712,St. Catharines - Niagara,4,0.5
15578,6722,45732,"        6722 Operators and attendants in amusement, recreation and sport",330,7201,12955,Prince Edward Island / Œle-du-Prince-…douard,4,0.5
15579,6722,45713,"        6722 Operators and attendants in amusement, recreation and sport",225,6623,17867,Kelowna,4,0.5
15580,6722,45712,"        6722 Operators and attendants in amusement, recreation and sport",735,8123,12004,Hamilton,4,0.5
15581,6722,45742,"        6722 Operators and attendants in amusement, recreation and sport",220,9776,15974,St. John's,4,0.5
15582,6722,45744,"        6722 Operators and attendants in amusement, recreation and sport",5620,6597,11784,Toronto,4,0.5
15583,6722,45719,"        6722 Operators and attendants in amusement, recreation and sport",165,4604,15125,Moncton,4,0.5
15584,6722,45723,"        6722 Operators and attendants in amusement, recreation and sport",30,8292,17249,Northwest Territories / Territoires du Nord-Ouest [1],4,0.5
15585,6722,4571,"        6722 Operators and attendants in amusement, recreation and sport",5545,9021,19266,Alberta [1],4,0.5
15586,6722,457,"        6722 Operators and attendants in amusement, recreation and sport",125,8373,14840,Abbotsford - Mission,4,0.5
15587,6722,4572,"        6722 Operators and attendants in amusement, recreation and sport",300,5547,11249,Barrie,4,0.5
15588,6722,4577,"        6722 Operators and attendants in amusement, recreation and sport",37825,8643,16067,Canada,4,0.5
15589,6722,45722,"        6722 Operators and attendants in amusement, recreation and sport",530,9464,17154,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,0.5
15590,6722,45737,"        6722 Operators and attendants in amusement, recreation and sport",100,10873,16607,Saint John,4,0.5
15591,6722,45730,"        6722 Operators and attendants in amusement, recreation and sport",295,9215,16352,Ottawa - Gatineau (partie du Québec / Quebec part),4,0.5
15592,6722,45711,"        6722 Operators and attendants in amusement, recreation and sport",410,8274,12242,Halifax,4,0.5
15593,6722,45715,"        6722 Operators and attendants in amusement, recreation and sport",420,9218,15963,Kitchener - Cambridge - Waterloo,4,0.5
15594,6722,45745,"        6722 Operators and attendants in amusement, recreation and sport",115,15447,17510,Trois-Rivières,4,0.5
15595,6722,4575,"        6722 Operators and attendants in amusement, recreation and sport",4875,9092,16887,British Columbia / Colombie-Britannique [1],4,0.5
15596,6722,45718,"        6722 Operators and attendants in amusement, recreation and sport",1210,7150,14854,Manitoba,4,0.5
15597,6722,45738,"        6722 Operators and attendants in amusement, recreation and sport",1035,10813,19316,Saskatchewan,4,0.5
15598,6722,45734,"        6722 Operators and attendants in amusement, recreation and sport",860,11302,17447,Québec,4,0.5
15599,6722,45736,"        6722 Operators and attendants in amusement, recreation and sport",165,8511,18106,Saguenay,4,0.5
15600,6722,4579,"        6722 Operators and attendants in amusement, recreation and sport",175,11361,24239,Greater Sudbury / Grand Sudbury,4,0.5
15601,6722,45714,"        6722 Operators and attendants in amusement, recreation and sport",225,15814,19320,Kingston,4,0.5
15602,6722,45726,"        6722 Operators and attendants in amusement, recreation and sport",14225,7467,14006,Ontario [1],4,0.5
15603,6722,45729,"        6722 Operators and attendants in amusement, recreation and sport",1045,5503,10861,Ottawa - Gatineau (Ontario part / partie de l'Ontario),4,0.5
15604,6722,4578,"        6722 Operators and attendants in amusement, recreation and sport",1925,10535,20426,Edmonton,4,0.5
15605,6722,45748,"        6722 Operators and attendants in amusement, recreation and sport",340,18198,21427,Windsor,4,0.5
15606,6722,45710,"        6722 Operators and attendants in amusement, recreation and sport",135,5462,8187,Guelph,4,0.5
15607,6731,45940,        6731 Light duty cleaners,1930,16244,19247,Sherbrooke,4,0
15608,6731,45919,        6731 Light duty cleaners,1130,17695,17394,Moncton,4,0
15609,6731,45927,        6731 Light duty cleaners,1930,15303,19284,Oshawa,4,0
15610,6731,45935,        6731 Light duty cleaners,1970,23617,24325,Regina,4,0
15611,6731,45946,        6731 Light duty cleaners,13745,19590,22144,Vancouver [1],4,0
15612,6731,45920,        6731 Light duty cleaners,34290,18684,21343,Montréal [1],4,0
15613,6731,45933,        6731 Light duty cleaners,75100,17653,20307,Quebec / QuÈbec [1],4,0
15614,6731,45944,        6731 Light duty cleaners,34015,19038,22496,Toronto,4,0
15615,6731,45917,        6731 Light duty cleaners,3570,16145,20136,London,4,0
15616,6731,45925,        6731 Light duty cleaners,275,10400,20381,Nunavut [1],4,0
15617,6731,45915,        6731 Light duty cleaners,3290,15352,18007,Kitchener - Cambridge - Waterloo,4,0
15618,6731,45932,        6731 Light duty cleaners,1435,13399,16207,Prince Edward Island / Œle-du-Prince-…douard,4,0
15619,6731,4597,        6731 Light duty cleaners,255780,17317,20618,Canada,4,0
15620,6731,45922,        6731 Light duty cleaners,3750,18598,22585,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,0
